municipio,zona,altitud_m,year,month,solar_radiation,solar_clear_sky,nasa_rainfall,nasa_humidity,nasa_temp,dew_point,nasa_temp_max,nasa_temp_min,wind_speed_10m,wind_speed_2m,zona
San Pedro Carcha,verapaces,1350,2021,6,20.1,26.99,10.9,88.73,22.89,20.71,28.56,18.11,1.37,0.64,verapaces
San Pedro Carcha,verapaces,1350,2021,7,19.8,27.13,4.65,89.07,22.32,20.23,27.62,17.25,1.61,0.76,verapaces
San Pedro Carcha,verapaces,1350,2021,8,19.63,26.69,8.97,89.15,22.44,20.37,28.42,17.84,1.43,0.68,verapaces
San Pedro Carcha,verapaces,1350,2021,9,19.59,25.78,6.72,89.6,22.58,20.59,28.47,18.42,1.45,0.67,verapaces
San Pedro Carcha,verapaces,1350,2021,10,18.31,23.71,7.93,88.93,22.28,20.16,29.4,15.68,1.42,0.67,verapaces
San Pedro Carcha,verapaces,1350,2021,11,12.66,21.39,3.4,90.09,19.44,17.6,25.59,13.72,1.89,0.88,verapaces
San Pedro Carcha,verapaces,1350,2021,12,14.62,20.24,1.48,88.42,19.87,17.67,28.06,12.0,1.55,0.75,verapaces
San Pedro Carcha,verapaces,1350,2021,13,17.96,24.5,5.33,84.93,21.88,18.79,36.23,9.72,1.68,0.81,verapaces
San Pedro Carcha,verapaces,1350,2022,1,13.84,20.74,2.7,86.65,19.21,16.65,29.19,11.76,1.7,0.82,verapaces
San Pedro Carcha,verapaces,1350,2022,2,15.11,23.2,3.63,84.14,19.86,16.71,29.04,13.6,2.02,0.98,verapaces
San Pedro Carcha,verapaces,1350,2022,3,18.81,25.52,9.65,80.3,21.77,17.67,34.43,13.82,1.81,0.89,verapaces
San Pedro Carcha,verapaces,1350,2022,4,20.79,26.73,3.21,73.26,24.08,18.05,35.27,16.32,1.9,0.96,verapaces
San Pedro Carcha,verapaces,1350,2022,5,19.46,26.56,15.77,80.05,23.85,19.64,33.11,15.64,1.64,0.8,verapaces
San Pedro Carcha,verapaces,1350,2022,6,17.14,26.98,10.24,87.88,22.14,19.79,28.69,17.49,1.5,0.71,verapaces
San Pedro Carcha,verapaces,1350,2022,7,18.7,27.13,6.11,88.72,22.13,19.98,28.11,17.47,1.51,0.73,verapaces
San Pedro Carcha,verapaces,1350,2022,8,18.49,26.96,10.34,89.07,22.32,20.23,27.76,18.35,1.41,0.67,verapaces
San Pedro Carcha,verapaces,1350,2022,9,16.68,25.59,11.52,89.89,22.27,20.34,27.34,17.08,1.42,0.66,verapaces
San Pedro Carcha,verapaces,1350,2022,10,14.78,23.72,7.27,90.23,21.74,19.88,29.02,14.29,1.73,0.8,verapaces
San Pedro Carcha,verapaces,1350,2022,11,14.9,21.27,3.61,90.12,21.07,19.21,27.71,16.47,1.61,0.75,verapaces
San Pedro Carcha,verapaces,1350,2022,12,13.65,20.15,1.04,88.69,19.52,17.38,27.3,13.14,1.73,0.82,verapaces
San Pedro Carcha,verapaces,1350,2022,13,16.87,24.55,7.12,85.77,21.67,18.81,35.27,11.76,1.66,0.8,verapaces
San Pedro Carcha,verapaces,1350,2023,1,16.34,20.99,11.94,86.04,19.54,16.81,28.96,9.27,1.76,0.85,verapaces
San Pedro Carcha,verapaces,1350,2023,2,17.18,23.5,0.53,79.98,20.84,16.63,31.92,13.31,2.0,0.98,verapaces
San Pedro Carcha,verapaces,1350,2023,3,20.61,25.43,0.71,68.61,23.76,16.39,35.78,14.33,1.94,0.98,verapaces
San Pedro Carcha,verapaces,1350,2023,4,22.35,25.66,0.5,61.18,25.68,16.23,37.78,15.83,2.0,1.04,verapaces
San Pedro Carcha,verapaces,1350,2023,5,21.01,25.89,1.87,66.31,26.09,18.24,36.11,19.41,1.68,0.87,verapaces
San Pedro Carcha,verapaces,1350,2023,6,21.26,27.05,4.75,70.95,26.03,19.37,37.13,19.09,1.66,0.81,verapaces
San Pedro Carcha,verapaces,1350,2023,7,18.05,27.0,5.54,84.32,23.68,20.51,31.12,18.13,1.65,0.79,verapaces
San Pedro Carcha,verapaces,1350,2023,8,18.97,26.82,3.39,81.74,23.98,20.24,31.18,17.82,1.43,0.69,verapaces
San Pedro Carcha,verapaces,1350,2023,9,19.23,25.94,6.26,82.53,23.77,20.23,30.43,18.81,1.39,0.68,verapaces
San Pedro Carcha,verapaces,1350,2023,10,15.06,23.59,4.32,85.17,23.07,20.17,30.97,15.49,1.59,0.75,verapaces
San Pedro Carcha,verapaces,1350,2023,11,11.74,21.21,4.0,89.31,21.42,19.38,28.93,15.15,1.86,0.87,verapaces
San Pedro Carcha,verapaces,1350,2023,12,12.74,20.05,3.49,86.94,19.99,17.47,29.26,10.92,1.89,0.9,verapaces
San Pedro Carcha,verapaces,1350,2023,13,17.88,24.43,3.97,78.61,23.16,18.48,37.78,9.27,1.74,0.85,verapaces
San Pedro Carcha,verapaces,1350,2024,1,15.78,20.74,0.7,79.22,21.45,17.06,33.05,12.6,1.8,0.87,verapaces
San Pedro Carcha,verapaces,1350,2024,2,19.61,23.75,0.21,69.08,21.39,14.21,37.0,10.91,2.05,1.02,verapaces
San Pedro Carcha,verapaces,1350,2024,3,21.07,24.89,8.59,64.08,25.66,17.03,38.69,15.68,2.04,1.03,verapaces
San Pedro Carcha,verapaces,1350,2024,4,20.8,25.97,0.48,67.56,25.69,18.08,38.05,17.43,2.12,1.09,verapaces
San Pedro Carcha,verapaces,1350,2024,5,21.38,24.81,0.89,59.49,28.66,18.46,39.61,18.61,2.08,1.09,verapaces
San Pedro Carcha,verapaces,1350,2024,6,17.43,26.51,7.23,77.52,25.23,20.3,36.91,20.13,1.55,0.78,verapaces
San Pedro Carcha,verapaces,1350,2024,7,17.31,26.78,4.46,87.39,23.14,20.68,29.19,17.53,1.58,0.76,verapaces
San Pedro Carcha,verapaces,1350,2024,8,19.1,26.83,4.71,84.99,23.39,20.4,29.62,18.72,1.44,0.69,verapaces
San Pedro Carcha,verapaces,1350,2024,9,18.94,25.74,4.25,85.38,23.87,20.95,30.14,19.08,1.34,0.63,verapaces
San Pedro Carcha,verapaces,1350,2024,10,13.27,23.43,2.79,86.39,22.4,19.73,29.76,16.28,1.77,0.83,verapaces
San Pedro Carcha,verapaces,1350,2024,11,13.16,21.15,2.41,83.17,21.94,18.51,31.62,13.44,1.88,0.9,verapaces
San Pedro Carcha,verapaces,1350,2024,12,11.09,19.9,2.25,86.74,20.16,17.58,29.41,13.96,2.08,0.98,verapaces
San Pedro Carcha,verapaces,1350,2024,13,17.4,24.2,3.26,77.62,23.59,18.6,39.61,10.91,1.81,0.89,verapaces
Santa Cruz del Quiche,altiplano_occidente,2021,2010,1,16.42,21.53,0.19,78.4,13.5,9.17,24.73,3.37,2.46,1.47,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,2,18.65,23.63,0.1,75.69,15.51,10.58,24.5,8.71,2.22,1.35,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,3,21.26,25.96,0.19,68.18,17.21,10.19,29.49,7.68,1.99,1.25,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,4,20.7,26.5,1.37,74.16,17.69,12.13,28.48,9.38,1.96,1.26,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,5,19.25,27.45,8.2,80.62,17.53,13.45,27.37,8.65,2.11,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,6,17.64,27.79,12.31,86.59,16.6,14.09,24.46,11.16,2.32,1.41,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,7,17.33,27.71,6.96,87.9,16.08,13.89,22.77,10.57,2.06,1.24,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,8,16.48,27.23,12.02,90.69,15.9,14.27,21.49,11.34,1.98,1.19,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,9,15.86,26.48,14.63,91.54,15.78,14.3,21.36,11.32,2.28,1.38,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,10,17.66,24.55,0.45,86.62,14.74,12.31,21.16,7.85,1.99,1.17,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,11,16.39,22.34,0.75,85.59,13.57,10.92,21.73,3.12,2.13,1.25,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,12,18.0,21.34,0.11,81.21,11.73,8.1,20.41,2.32,2.48,1.45,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2010,13,17.97,25.21,4.78,82.3,15.48,11.95,29.49,2.32,2.16,1.31,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,1,17.68,21.35,0.09,79.98,13.51,9.64,22.1,5.53,2.45,1.43,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,2,18.57,23.77,0.11,78.09,14.04,9.71,22.48,6.35,2.2,1.3,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,3,21.28,26.16,0.56,72.43,14.79,8.98,25.47,4.15,2.38,1.44,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,4,21.17,25.7,1.92,73.01,17.02,11.16,26.32,6.92,1.9,1.18,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,5,20.87,26.33,2.7,76.14,17.64,12.63,26.61,7.18,1.83,1.15,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,6,16.83,27.53,6.39,83.56,16.42,13.31,23.22,11.83,1.95,1.21,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,7,17.31,27.51,9.94,87.59,15.86,13.61,22.36,10.74,1.9,1.14,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,8,19.22,27.48,9.02,86.13,16.21,13.62,22.59,10.79,1.88,1.12,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,9,16.21,26.17,10.1,88.61,15.66,13.63,21.49,9.61,1.89,1.12,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,10,14.29,24.22,10.02,89.97,14.68,12.91,22.12,8.76,1.93,1.14,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,11,17.72,22.32,0.27,84.85,13.91,11.11,21.6,4.44,2.25,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,12,16.69,20.97,0.21,84.41,13.09,10.25,20.56,5.75,2.65,1.52,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2011,13,18.15,24.96,4.31,82.09,15.24,11.72,26.61,4.15,2.1,1.25,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,1,16.63,21.47,0.12,81.7,13.34,9.85,21.3,4.97,2.68,1.58,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,2,17.19,23.69,0.61,80.9,14.22,10.46,23.84,7.74,2.36,1.39,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,3,20.99,26.53,1.73,74.66,14.8,9.49,24.79,5.14,2.58,1.54,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,4,21.59,26.85,2.62,74.82,16.07,10.79,24.84,6.56,1.79,1.09,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,5,17.76,26.46,6.24,82.96,16.74,13.44,25.74,10.83,1.43,0.88,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,6,18.12,27.9,6.79,84.51,16.32,13.41,23.93,10.76,2.11,1.28,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,7,19.8,27.7,5.42,84.24,15.74,12.78,22.93,9.82,2.35,1.37,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,8,19.2,27.44,11.71,87.6,15.93,13.65,22.71,9.15,1.89,1.12,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,9,19.05,26.53,7.53,86.97,15.56,13.18,21.77,9.37,1.86,1.09,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,10,16.9,24.41,8.15,89.33,15.37,13.44,22.09,8.67,1.69,0.98,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,11,17.17,22.29,1.08,84.23,13.18,10.2,20.83,4.78,2.78,1.61,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,12,18.17,20.99,0.21,79.56,13.79,9.79,22.5,6.42,2.51,1.47,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2012,13,18.55,25.19,4.37,82.63,15.09,11.71,25.74,4.78,2.17,1.28,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,1,15.86,21.55,0.4,80.92,13.75,10.1,23.42,5.55,2.75,1.6,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,2,20.25,23.69,0.02,74.9,15.12,9.8,25.24,5.55,2.2,1.33,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,3,20.46,26.11,0.25,69.52,15.55,9.0,27.37,2.67,2.58,1.6,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,4,21.71,25.65,2.86,72.7,17.85,11.89,27.5,7.97,1.79,1.12,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,5,18.83,25.68,4.61,76.67,17.07,12.17,26.91,8.78,1.98,1.26,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,6,17.87,27.6,7.21,85.82,16.34,13.7,23.27,10.59,2.07,1.25,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,7,18.96,27.63,6.67,85.36,15.71,13.0,22.57,9.33,2.17,1.27,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,8,19.57,27.33,9.11,86.5,15.76,13.25,23.01,8.57,2.06,1.22,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,9,16.46,26.37,10.27,89.83,15.73,13.93,21.23,10.51,1.89,1.13,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,10,17.18,24.28,9.91,90.65,15.78,14.13,21.41,10.79,1.77,1.03,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,11,14.83,21.9,3.94,87.81,14.45,12.27,21.2,5.71,2.47,1.45,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,12,15.11,20.85,0.12,85.83,13.7,11.19,20.63,7.28,2.66,1.53,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2013,13,18.08,24.89,4.64,82.25,15.57,12.04,27.5,2.67,2.2,1.32,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,1,16.94,21.61,0.08,82.43,12.96,9.69,21.64,2.54,2.54,1.48,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,2,18.96,23.76,0.16,80.29,14.78,10.89,23.08,7.75,1.97,1.17,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,3,22.45,26.26,1.25,76.19,16.14,11.11,26.85,7.62,1.98,1.19,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,4,21.85,26.7,1.64,75.19,16.96,11.82,25.92,6.92,2.12,1.32,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,5,15.7,26.34,9.61,87.49,16.43,14.14,23.51,11.46,2.0,1.22,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,6,16.76,27.55,12.48,88.04,16.29,14.15,21.77,11.64,1.87,1.14,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,7,20.84,27.83,3.45,85.41,16.09,13.37,22.35,10.52,2.46,1.44,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,8,20.54,27.55,8.17,85.15,15.67,12.89,22.37,9.24,2.05,1.19,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,9,16.19,26.34,12.25,90.32,15.61,13.91,21.27,11.19,1.76,1.04,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,10,15.89,24.32,9.38,88.88,15.2,13.21,21.9,8.38,1.93,1.12,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,11,15.91,21.95,0.68,87.07,14.11,11.79,21.76,7.51,2.77,1.65,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,12,16.68,20.89,0.07,84.55,13.36,10.53,20.99,5.47,2.53,1.45,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2014,13,18.23,25.1,4.95,84.27,15.3,12.3,26.85,2.54,2.17,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,1,16.26,21.53,0.33,83.48,12.96,9.91,21.36,4.36,3.19,1.86,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,2,18.65,23.92,0.11,80.06,14.13,10.28,23.8,6.06,2.35,1.41,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,3,19.62,26.05,0.87,77.77,15.06,10.59,24.56,5.48,2.39,1.45,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,4,21.58,26.48,2.42,76.77,17.33,12.45,26.81,7.07,1.99,1.22,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,5,21.01,27.24,4.83,80.55,16.72,12.82,25.36,8.85,1.75,1.06,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,6,18.94,27.44,5.86,85.94,16.35,13.73,22.74,10.29,2.11,1.26,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,7,20.52,27.74,3.24,82.58,16.19,12.82,23.22,10.49,2.36,1.38,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,8,21.57,27.77,4.32,82.24,16.47,13.04,24.12,9.8,2.09,1.23,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,9,16.67,25.97,8.83,87.88,16.01,13.83,22.41,11.26,1.57,0.93,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,10,16.56,24.06,7.43,88.96,16.49,14.49,22.46,11.65,1.74,1.03,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,11,15.16,21.9,4.26,88.69,15.46,13.38,22.9,7.21,2.28,1.3,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,12,16.44,20.59,0.19,85.04,15.05,12.33,23.03,7.7,2.38,1.37,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2015,13,18.59,25.06,3.57,83.34,15.69,12.48,26.81,4.36,2.18,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,1,17.0,21.38,0.06,80.07,14.52,10.66,23.21,5.24,2.04,1.21,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,2,18.55,23.95,0.05,77.57,13.97,9.54,23.98,4.38,3.26,1.98,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,3,20.98,25.96,0.93,76.58,17.13,12.25,28.05,9.67,2.02,1.26,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,4,21.01,25.79,1.02,72.68,18.33,12.34,28.07,8.71,1.91,1.19,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,5,20.49,26.03,4.47,75.7,18.59,13.49,27.6,9.66,1.69,1.04,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,6,17.63,27.49,5.79,84.04,16.57,13.56,23.75,10.35,2.07,1.26,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,7,20.63,27.84,4.74,81.99,16.24,12.76,23.54,10.54,2.51,1.48,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,8,20.59,27.65,6.81,84.54,16.34,13.42,23.26,9.52,2.19,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,9,18.42,26.36,6.3,86.95,16.05,13.64,22.22,8.1,2.05,1.21,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,10,16.98,24.4,4.31,85.84,15.58,12.93,22.72,9.8,1.95,1.13,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,11,15.31,21.75,2.54,85.0,14.62,11.81,23.62,6.46,2.61,1.52,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,12,16.34,20.67,0.29,83.07,14.48,11.26,22.62,6.11,3.13,1.83,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2016,13,18.67,24.94,3.12,81.18,16.04,12.31,28.07,4.38,2.28,1.36,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,1,19.13,21.8,0.08,74.84,13.77,8.48,24.34,4.39,2.61,1.55,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,2,20.06,23.68,0.23,74.39,15.21,9.84,24.74,6.1,2.2,1.33,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,3,20.41,26.07,0.53,73.99,15.36,9.98,25.96,6.75,2.79,1.72,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,4,21.45,26.52,1.26,71.71,17.42,11.24,28.39,8.73,2.03,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,5,18.49,26.93,9.16,83.54,17.37,14.17,24.64,10.87,1.75,1.09,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,6,16.19,27.58,12.2,88.5,16.47,14.4,22.63,11.36,1.99,1.21,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,7,19.2,27.69,5.19,86.16,15.98,13.44,21.97,11.16,2.41,1.42,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,8,19.35,27.64,6.14,86.56,16.05,13.58,21.84,9.65,2.13,1.25,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,9,17.01,26.39,10.32,89.26,16.33,14.41,22.44,11.79,1.8,1.08,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,10,15.3,24.1,5.76,89.34,15.58,13.69,22.01,9.08,2.04,1.2,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,11,17.4,22.41,0.96,86.09,14.44,11.87,21.9,7.75,2.21,1.28,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,12,16.1,21.02,0.62,85.08,13.04,10.41,21.48,3.76,2.84,1.62,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2017,13,18.33,25.16,4.38,82.51,15.58,12.14,28.39,3.76,2.24,1.34,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,1,15.42,21.48,0.33,81.82,12.25,8.84,22.09,2.4,3.41,2.03,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,2,20.13,24.03,0.48,78.14,13.74,9.38,22.14,5.66,2.69,1.56,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,3,23.48,26.41,0.36,70.52,15.97,9.46,25.94,5.3,2.33,1.39,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,4,20.6,26.63,5.52,78.88,16.26,12.05,24.89,8.71,1.95,1.18,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,5,19.74,27.1,9.0,84.74,16.91,13.98,24.45,10.7,1.54,0.93,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,6,17.41,27.45,12.34,87.68,15.82,13.59,21.81,9.56,1.89,1.14,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,7,22.32,27.73,3.76,83.53,15.67,12.53,22.44,9.48,2.82,1.64,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,8,20.51,27.55,10.03,86.44,15.74,13.24,22.06,9.38,2.12,1.23,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,9,18.36,26.46,12.18,88.89,15.77,13.78,21.9,11.17,2.05,1.19,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,10,16.94,24.38,10.15,89.81,15.32,13.5,21.37,9.72,2.11,1.23,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,11,16.92,22.03,2.87,87.71,15.07,12.86,21.72,7.18,2.18,1.27,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,12,17.5,20.97,0.53,85.46,13.66,11.02,21.67,6.25,2.37,1.37,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2018,13,19.11,25.19,5.64,83.66,15.19,12.03,25.94,2.4,2.29,1.35,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,1,17.33,21.66,0.36,83.35,13.42,10.31,22.08,7.05,2.35,1.34,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,2,21.16,24.0,0.5,79.66,14.91,10.93,24.49,7.22,2.07,1.21,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,3,22.34,26.38,0.67,76.63,15.48,10.72,24.81,6.59,2.63,1.55,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,4,22.17,26.26,0.62,73.14,17.29,11.51,27.07,7.95,2.08,1.28,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,5,20.15,26.41,9.86,83.66,17.44,14.26,26.57,11.04,1.73,1.09,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,6,20.06,27.93,12.18,86.14,17.03,14.45,24.11,11.26,2.16,1.29,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,7,22.19,28.15,5.69,83.75,16.12,13.03,22.4,9.23,2.37,1.38,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,8,22.33,27.89,12.35,85.82,16.55,13.92,23.35,9.47,1.86,1.07,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,9,19.02,26.23,16.83,88.08,16.15,13.99,22.24,10.61,1.7,0.99,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,10,16.37,24.01,14.62,90.16,15.94,14.21,22.67,10.91,1.88,1.11,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,11,17.67,22.06,1.43,87.54,15.09,12.83,21.56,9.34,2.31,1.33,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,12,16.93,20.69,0.52,85.84,14.33,11.74,21.89,7.32,2.21,1.27,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2019,13,19.8,25.14,6.33,83.68,15.81,12.67,27.07,6.59,2.11,1.24,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2020,1,16.37,21.3,0.34,84.91,14.14,11.41,23.45,7.02,2.83,1.66,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2020,2,19.8,23.85,0.91,80.8,14.83,11.1,23.3,7.6,2.72,1.62,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2020,3,23.25,26.54,0.72,77.04,15.65,10.94,24.9,7.23,2.53,1.5,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2020,4,21.3,24.62,1.51,75.82,17.89,12.9,26.44,9.8,2.01,1.21,altiplano_occidente
Santa Cruz del Quiche,altiplano_occidente,2021,2020,5,18.51,26.38,11.6,85.34,17.11,14.34,24.17,12.25,1.8,1.09,altiplano_occidente
