municipio,zona,altitud_m,year,month,temperature,rainfall,humidity,soil_moisture,swvl2,swvl3,soil_temp,zona
Chimaltenango,altiplano_central,1800,2019,6,17.87,139.2,81.6,0.4445,0.4437,0.3582,16.99,altiplano_central
Chimaltenango,altiplano_central,1800,2019,7,17.47,23.6,73.2,0.3735,0.3684,0.3675,16.26,altiplano_central
Chimaltenango,altiplano_central,1800,2019,8,17.91,102.2,74.4,0.3753,0.3613,0.349,16.6,altiplano_central
Chimaltenango,altiplano_central,1800,2019,9,17.34,135.5,82.0,0.4386,0.4281,0.3755,16.51,altiplano_central
Chimaltenango,altiplano_central,1800,2019,10,16.67,263.0,87.6,0.4576,0.4652,0.4614,16.12,altiplano_central
Chimaltenango,altiplano_central,1800,2019,11,16.27,13.1,77.6,0.3622,0.3885,0.4428,15.12,altiplano_central
Chimaltenango,altiplano_central,1800,2019,12,16.18,8.5,71.8,0.2685,0.2956,0.371,14.8,altiplano_central
Chimaltenango,altiplano_central,1800,2020,1,16.09,13.5,71.6,0.2587,0.2678,0.3295,14.92,altiplano_central
Chimaltenango,altiplano_central,1800,2020,2,17.05,4.9,66.6,0.2467,0.2605,0.3026,15.87,altiplano_central
Chimaltenango,altiplano_central,1800,2020,3,17.84,8.5,61.9,0.2401,0.258,0.2839,16.58,altiplano_central
Chimaltenango,altiplano_central,1800,2020,4,19.6,13.6,60.2,0.2677,0.2581,0.2725,17.66,altiplano_central
Chimaltenango,altiplano_central,1800,2020,5,18.41,344.3,78.7,0.4131,0.3865,0.2955,17.72,altiplano_central
Chimaltenango,altiplano_central,1800,2020,6,17.06,537.3,86.2,0.452,0.4546,0.4751,16.58,altiplano_central
Chimaltenango,altiplano_central,1800,2020,7,16.97,73.7,81.5,0.4422,0.4432,0.4436,16.06,altiplano_central
Chimaltenango,altiplano_central,1800,2020,8,17.25,156.0,83.4,0.4518,0.4542,0.4437,16.48,altiplano_central
Chimaltenango,altiplano_central,1800,2020,9,17.06,173.9,84.0,0.4514,0.461,0.4779,16.16,altiplano_central
Chimaltenango,altiplano_central,1800,2020,10,16.74,168.1,85.1,0.4556,0.4638,0.4805,16.03,altiplano_central
Chimaltenango,altiplano_central,1800,2020,11,16.12,233.7,84.3,0.4476,0.454,0.4702,15.4,altiplano_central
Chimaltenango,altiplano_central,1800,2020,12,15.07,7.7,75.5,0.3231,0.3548,0.4017,13.8,altiplano_central
Chimaltenango,altiplano_central,1800,2021,1,15.78,17.9,72.1,0.2819,0.2854,0.3496,14.4,altiplano_central
Chimaltenango,altiplano_central,1800,2021,2,16.19,10.5,66.8,0.2502,0.2628,0.3157,14.87,altiplano_central
Chimaltenango,altiplano_central,1800,2021,3,16.92,10.2,64.1,0.2463,0.2587,0.2949,15.68,altiplano_central
Chimaltenango,altiplano_central,1800,2021,4,17.75,83.9,72.0,0.3332,0.3028,0.2854,16.61,altiplano_central
Chimaltenango,altiplano_central,1800,2021,5,17.33,158.0,80.8,0.4352,0.4234,0.328,16.51,altiplano_central
Chimaltenango,altiplano_central,1800,2021,6,17.22,136.6,83.4,0.4551,0.4526,0.3944,16.42,altiplano_central
Chimaltenango,altiplano_central,1800,2021,7,17.09,77.1,79.2,0.4225,0.4328,0.4434,16.11,altiplano_central
Chimaltenango,altiplano_central,1800,2021,8,17.04,135.5,81.9,0.4378,0.4383,0.4312,16.17,altiplano_central
Chimaltenango,altiplano_central,1800,2021,9,17.01,122.2,83.6,0.4478,0.4563,0.4694,16.12,altiplano_central
Chimaltenango,altiplano_central,1800,2021,10,17.16,59.6,80.1,0.4196,0.4186,0.426,16.04,altiplano_central
Chimaltenango,altiplano_central,1800,2021,11,15.45,13.8,76.2,0.3658,0.3717,0.3936,14.34,altiplano_central
Chimaltenango,altiplano_central,1800,2021,12,15.92,19.2,72.1,0.3034,0.3041,0.3523,14.38,altiplano_central
Chimaltenango,altiplano_central,1800,2022,1,15.34,12.1,68.5,0.2629,0.2718,0.3211,14.01,altiplano_central
Chimaltenango,altiplano_central,1800,2022,2,15.5,7.1,68.1,0.2561,0.2609,0.2998,14.3,altiplano_central
Chimaltenango,altiplano_central,1800,2022,3,17.2,14.3,65.3,0.25,0.2584,0.2848,15.95,altiplano_central
Chimaltenango,altiplano_central,1800,2022,4,18.0,153.5,66.6,0.3167,0.2849,0.2754,16.57,altiplano_central
Chimaltenango,altiplano_central,1800,2022,5,17.86,164.2,76.3,0.4078,0.3967,0.3017,16.84,altiplano_central
Chimaltenango,altiplano_central,1800,2022,6,16.44,323.2,87.4,0.457,0.4571,0.4485,16.0,altiplano_central
Chimaltenango,altiplano_central,1800,2022,7,16.76,82.0,80.4,0.4416,0.448,0.4525,15.87,altiplano_central
Chimaltenango,altiplano_central,1800,2022,8,16.87,131.1,81.6,0.4535,0.4593,0.4494,15.88,altiplano_central
Chimaltenango,altiplano_central,1800,2022,9,16.41,390.2,89.6,0.4696,0.4737,0.4858,15.97,altiplano_central
Chimaltenango,altiplano_central,1800,2022,10,16.19,117.0,83.6,0.4445,0.4502,0.4523,15.4,altiplano_central
Chimaltenango,altiplano_central,1800,2022,11,15.85,54.1,82.2,0.4157,0.414,0.4043,14.9,altiplano_central
Chimaltenango,altiplano_central,1800,2022,12,14.62,13.0,75.6,0.3415,0.364,0.376,13.36,altiplano_central
Chimaltenango,altiplano_central,1800,2023,1,15.34,7.9,68.0,0.2549,0.2793,0.3382,13.99,altiplano_central
Chimaltenango,altiplano_central,1800,2023,2,15.87,5.8,65.4,0.2367,0.2608,0.3078,14.56,altiplano_central
Chimaltenango,altiplano_central,1800,2023,3,16.88,43.2,68.7,0.3027,0.2845,0.2905,15.71,altiplano_central
Chimaltenango,altiplano_central,1800,2023,4,18.08,20.7,63.5,0.2846,0.2724,0.281,16.44,altiplano_central
Chimaltenango,altiplano_central,1800,2023,5,18.29,56.7,72.1,0.3716,0.3363,0.2788,16.95,altiplano_central
Chimaltenango,altiplano_central,1800,2023,6,18.56,102.5,74.8,0.4166,0.4045,0.3008,17.32,altiplano_central
Chimaltenango,altiplano_central,1800,2023,7,17.43,183.8,82.7,0.4518,0.4541,0.3794,16.71,altiplano_central
Chimaltenango,altiplano_central,1800,2023,8,17.62,104.2,80.9,0.4323,0.4241,0.4231,16.7,altiplano_central
Chimaltenango,altiplano_central,1800,2023,9,17.7,111.1,80.3,0.4326,0.4326,0.4029,16.73,altiplano_central
Chimaltenango,altiplano_central,1800,2023,10,17.19,226.8,86.0,0.4583,0.4634,0.4612,16.63,altiplano_central
Chimaltenango,altiplano_central,1800,2023,11,16.27,105.1,83.6,0.4172,0.4236,0.4625,15.43,altiplano_central
Chimaltenango,altiplano_central,1800,2023,12,15.39,12.9,74.8,0.2871,0.322,0.3892,14.26,altiplano_central
Chimaltenango,altiplano_central,1800,2024,1,16.39,6.2,67.0,0.2466,0.2724,0.3378,14.8,altiplano_central
Chimaltenango,altiplano_central,1800,2024,2,16.43,5.0,57.9,0.2399,0.2599,0.3034,14.43,altiplano_central
Chimaltenango,altiplano_central,1800,2024,3,19.2,5.6,63.0,0.2425,0.2578,0.2824,17.69,altiplano_central
Chimaltenango,altiplano_central,1800,2024,4,19.05,39.3,64.4,0.2823,0.2613,0.2729,17.81,altiplano_central
Chimaltenango,altiplano_central,1800,2024,5,20.42,37.2,63.7,0.3066,0.2735,0.2687,18.91,altiplano_central
Chimaltenango,altiplano_central,1800,2024,6,17.86,767.0,87.2,0.4332,0.4149,0.3781,17.71,altiplano_central
Chimaltenango,altiplano_central,1800,2024,7,17.25,171.1,84.3,0.4502,0.4532,0.4636,16.63,altiplano_central
Chimaltenango,altiplano_central,1800,2024,8,17.42,79.3,81.8,0.4524,0.4543,0.4412,16.57,altiplano_central
Chimaltenango,altiplano_central,1800,2024,9,17.64,176.5,83.9,0.4646,0.4692,0.4614,16.84,altiplano_central
Chimaltenango,altiplano_central,1800,2024,10,16.82,145.4,84.2,0.452,0.4588,0.4691,16.17,altiplano_central
Chimaltenango,altiplano_central,1800,2024,11,16.09,148.5,81.4,0.4249,0.4306,0.4393,15.29,altiplano_central
Chimaltenango,altiplano_central,1800,2024,12,15.08,24.5,79.0,0.3217,0.3466,0.4034,14.2,altiplano_central
Chimaltenango,altiplano_central,1800,2025,1,15.44,11.4,71.9,0.2885,0.2934,0.3558,14.09,altiplano_central
Chimaltenango,altiplano_central,1800,2025,2,16.65,17.8,70.3,0.2644,0.2657,0.3222,15.65,altiplano_central
Chimaltenango,altiplano_central,1800,2025,3,18.16,8.7,62.6,0.2451,0.2593,0.2974,16.78,altiplano_central
Chimaltenango,altiplano_central,1800,2025,4,17.49,30.4,66.3,0.2895,0.262,0.283,16.42,altiplano_central
Chimaltenango,altiplano_central,1800,2025,5,19.02,39.7,69.1,0.3144,0.2683,0.2765,17.72,altiplano_central
Chimaltenango,altiplano_central,1800,2025,6,17.13,384.1,84.6,0.4501,0.4366,0.3562,16.76,altiplano_central
Chimaltenango,altiplano_central,1800,2025,7,17.02,45.0,77.8,0.397,0.3988,0.4391,16.07,altiplano_central
Chimaltenango,altiplano_central,1800,2025,8,17.24,71.3,77.0,0.4064,0.3838,0.387,16.13,altiplano_central
Chimaltenango,altiplano_central,1800,2025,9,17.22,170.0,83.8,0.4468,0.4419,0.4176,16.39,altiplano_central
Chimaltenango,altiplano_central,1800,2025,10,16.56,116.7,84.4,0.4517,0.4569,0.4725,15.84,altiplano_central
Chimaltenango,altiplano_central,1800,2025,11,15.85,24.9,77.4,0.3528,0.3616,0.4131,14.81,altiplano_central
Chimaltenango,altiplano_central,1800,2025,12,15.7,37.4,77.7,0.3415,0.3334,0.366,14.78,altiplano_central
Chimaltenango,altiplano_central,1800,2026,1,14.78,8.2,70.1,0.2803,0.3013,0.3387,13.39,altiplano_central
Chimaltenango,altiplano_central,1800,2026,2,14.31,2.4,60.3,0.2345,0.2639,0.3088,12.68,altiplano_central
Chimaltenango,altiplano_central,1800,2026,3,16.52,14.9,65.7,0.2881,0.2625,0.29,15.44,altiplano_central
Chiquimula,oriente_seco,424,2010,1,18.12,37.4,81.4,0.2171,0.2413,0.2794,17.22,oriente_seco
Chiquimula,oriente_seco,424,2010,2,20.06,17.0,76.4,0.1435,0.1787,0.2462,18.81,oriente_seco
Chiquimula,oriente_seco,424,2010,3,21.16,10.2,68.3,0.1108,0.1475,0.2089,19.47,oriente_seco
Chiquimula,oriente_seco,424,2010,4,23.35,128.5,72.6,0.2062,0.1539,0.1812,21.95,oriente_seco
Chiquimula,oriente_seco,424,2010,5,22.98,291.7,80.5,0.2745,0.2679,0.1857,22.51,oriente_seco
Chiquimula,oriente_seco,424,2010,6,22.4,303.6,85.5,0.3823,0.3823,0.3399,21.96,oriente_seco
Chiquimula,oriente_seco,424,2010,7,21.94,273.1,86.1,0.4008,0.4036,0.3907,21.6,oriente_seco
Chiquimula,oriente_seco,424,2010,8,22.05,294.5,86.6,0.4077,0.4101,0.4026,21.59,oriente_seco
Chiquimula,oriente_seco,424,2010,9,21.94,327.3,86.0,0.3958,0.3969,0.3978,21.52,oriente_seco
Chiquimula,oriente_seco,424,2010,10,19.6,31.8,85.1,0.3199,0.3373,0.3769,18.69,oriente_seco
Chiquimula,oriente_seco,424,2010,11,18.82,39.7,83.4,0.2555,0.2789,0.3187,17.93,oriente_seco
Chiquimula,oriente_seco,424,2010,12,16.81,16.7,81.2,0.2006,0.2429,0.2926,15.85,oriente_seco
Chiquimula,oriente_seco,424,2011,1,19.15,35.0,81.0,0.1608,0.1857,0.2627,18.05,oriente_seco
Chiquimula,oriente_seco,424,2011,2,19.76,28.7,78.7,0.1392,0.1618,0.2382,18.85,oriente_seco
Chiquimula,oriente_seco,424,2011,3,20.48,32.0,68.5,0.1549,0.153,0.2147,18.41,oriente_seco
Chiquimula,oriente_seco,424,2011,4,22.92,46.6,67.1,0.1494,0.1581,0.1882,21.27,oriente_seco
Chiquimula,oriente_seco,424,2011,5,23.49,71.3,70.7,0.1776,0.167,0.1759,22.13,oriente_seco
Chiquimula,oriente_seco,424,2011,6,22.47,238.9,80.4,0.2954,0.2546,0.1887,21.84,oriente_seco
Chiquimula,oriente_seco,424,2011,7,21.56,309.5,87.4,0.3964,0.3948,0.3442,21.56,oriente_seco
Chiquimula,oriente_seco,424,2011,8,21.99,183.0,85.4,0.396,0.3974,0.3866,21.56,oriente_seco
Chiquimula,oriente_seco,424,2011,9,21.74,370.2,85.5,0.3916,0.394,0.3903,21.29,oriente_seco
Chiquimula,oriente_seco,424,2011,10,19.94,310.9,86.7,0.3916,0.3998,0.4105,19.59,oriente_seco
Chiquimula,oriente_seco,424,2011,11,18.98,30.4,85.7,0.2845,0.303,0.3496,18.49,oriente_seco
Chiquimula,oriente_seco,424,2011,12,18.2,32.7,86.9,0.2269,0.2474,0.3086,17.8,oriente_seco
Chiquimula,oriente_seco,424,2012,1,18.81,53.5,84.7,0.2203,0.2248,0.2838,18.35,oriente_seco
Chiquimula,oriente_seco,424,2012,2,19.75,28.0,81.5,0.1754,0.1918,0.2617,18.96,oriente_seco
Chiquimula,oriente_seco,424,2012,3,20.48,24.9,74.3,0.132,0.1582,0.2328,19.33,oriente_seco
Chiquimula,oriente_seco,424,2012,4,22.37,21.8,68.0,0.1513,0.148,0.202,20.45,oriente_seco
Chiquimula,oriente_seco,424,2012,5,23.03,186.0,75.0,0.2369,0.219,0.186,22.24,oriente_seco
Chiquimula,oriente_seco,424,2012,6,22.67,216.6,80.5,0.3611,0.356,0.2637,21.83,oriente_seco
Chiquimula,oriente_seco,424,2012,7,21.59,107.6,83.3,0.3014,0.2795,0.2768,21.36,oriente_seco
Chiquimula,oriente_seco,424,2012,8,22.2,275.6,82.4,0.3503,0.3344,0.2728,21.47,oriente_seco
Chiquimula,oriente_seco,424,2012,9,21.52,172.2,85.1,0.3738,0.3727,0.3528,21.04,oriente_seco
Chiquimula,oriente_seco,424,2012,10,20.61,255.2,86.7,0.3761,0.3805,0.3766,20.16,oriente_seco
Chiquimula,oriente_seco,424,2012,11,18.28,34.8,85.5,0.2623,0.2898,0.337,17.81,oriente_seco
Chiquimula,oriente_seco,424,2012,12,19.18,25.7,81.8,0.1778,0.2214,0.2911,17.88,oriente_seco
Chiquimula,oriente_seco,424,2013,1,19.11,29.5,83.9,0.1775,0.1847,0.2556,18.7,oriente_seco
Chiquimula,oriente_seco,424,2013,2,20.57,33.7,76.9,0.1511,0.1617,0.2286,19.26,oriente_seco
Chiquimula,oriente_seco,424,2013,3,20.03,17.5,72.5,0.1196,0.144,0.1992,18.69,oriente_seco
Chiquimula,oriente_seco,424,2013,4,23.77,25.5,66.6,0.1165,0.1385,0.1735,22.26,oriente_seco
Chiquimula,oriente_seco,424,2013,5,23.09,90.0,73.4,0.1964,0.163,0.1592,22.18,oriente_seco
Chiquimula,oriente_seco,424,2013,6,22.18,200.8,84.4,0.3568,0.3297,0.1865,22.02,oriente_seco
Chiquimula,oriente_seco,424,2013,7,21.44,235.3,86.5,0.3719,0.3673,0.3072,21.46,oriente_seco
Chiquimula,oriente_seco,424,2013,8,21.32,198.6,86.2,0.3538,0.3418,0.3101,21.02,oriente_seco
Chiquimula,oriente_seco,424,2013,9,22.13,270.0,84.9,0.4096,0.4125,0.3961,21.49,oriente_seco
Chiquimula,oriente_seco,424,2013,10,21.21,195.4,88.4,0.3964,0.3981,0.3899,21.05,oriente_seco
Chiquimula,oriente_seco,424,2013,11,19.83,94.7,87.9,0.3653,0.37,0.3809,19.7,oriente_seco
Chiquimula,oriente_seco,424,2013,12,19.03,34.1,87.0,0.286,0.2995,0.3375,18.54,oriente_seco
Chiquimula,oriente_seco,424,2014,1,17.66,19.8,83.9,0.1987,0.241,0.3004,17.17,oriente_seco
Chiquimula,oriente_seco,424,2014,2,20.25,23.3,79.6,0.1489,0.1878,0.2642,19.26,oriente_seco
Chiquimula,oriente_seco,424,2014,3,21.59,25.7,74.0,0.1237,0.1538,0.2263,20.53,oriente_seco
Chiquimula,oriente_seco,424,2014,4,22.94,20.5,68.0,0.1169,0.1405,0.1929,21.51,oriente_seco
Chiquimula,oriente_seco,424,2014,5,22.19,173.7,81.4,0.2822,0.2472,0.1838,21.88,oriente_seco
Chiquimula,oriente_seco,424,2014,6,22.2,203.3,85.8,0.3707,0.3503,0.2314,22.04,oriente_seco
Chiquimula,oriente_seco,424,2014,7,21.73,92.2,83.5,0.2857,0.2786,0.2654,21.55,oriente_seco
Chiquimula,oriente_seco,424,2014,8,22.07,97.6,81.5,0.2529,0.2274,0.2382,21.37,oriente_seco
Chiquimula,oriente_seco,424,2014,9,21.53,535.7,87.6,0.3915,0.3749,0.312,21.27,oriente_seco
Chiquimula,oriente_seco,424,2014,10,20.96,356.6,87.6,0.3954,0.3994,0.3981,20.68,oriente_seco
Chiquimula,oriente_seco,424,2014,11,18.64,48.4,87.8,0.3414,0.3469,0.3662,18.37,oriente_seco
Chiquimula,oriente_seco,424,2014,12,18.29,23.4,86.1,0.2632,0.2884,0.3278,17.73,oriente_seco
Chiquimula,oriente_seco,424,2015,1,18.21,41.2,86.3,0.2197,0.2311,0.2907,17.98,oriente_seco
Chiquimula,oriente_seco,424,2015,2,18.59,30.1,81.6,0.1561,0.1896,0.2607,17.52,oriente_seco
Chiquimula,oriente_seco,424,2015,3,20.45,46.0,79.0,0.1539,0.1589,0.2296,19.61,oriente_seco
Chiquimula,oriente_seco,424,2015,4,23.07,46.9,73.5,0.1579,0.1496,0.2033,21.8,oriente_seco
Chiquimula,oriente_seco,424,2015,5,22.76,29.2,74.7,0.1543,0.1408,0.1802,22.17,oriente_seco
Chiquimula,oriente_seco,424,2015,6,22.09,180.0,84.4,0.304,0.2625,0.1839,22.01,oriente_seco
Chiquimula,oriente_seco,424,2015,7,21.93,112.3,82.8,0.2794,0.2496,0.1937,21.67,oriente_seco
Chiquimula,oriente_seco,424,2015,8,22.49,91.9,80.2,0.2266,0.2119,0.1866,21.95,oriente_seco
Chiquimula,oriente_seco,424,2015,9,22.06,447.5,85.8,0.3567,0.3304,0.2148,21.79,oriente_seco
Chiquimula,oriente_seco,424,2015,10,21.78,154.2,85.8,0.3556,0.3549,0.3396,21.05,oriente_seco
Chiquimula,oriente_seco,424,2015,11,20.79,140.6,88.6,0.3547,0.353,0.3383,20.64,oriente_seco
Chiquimula,oriente_seco,424,2015,12,20.59,54.3,85.2,0.2955,0.3059,0.3297,19.74,oriente_seco
Chiquimula,oriente_seco,424,2016,1,19.22,19.1,79.7,0.1756,0.2236,0.2872,18.19,oriente_seco
Chiquimula,oriente_seco,424,2016,2,18.27,28.3,79.7,0.1455,0.1742,0.2476,17.7,oriente_seco
Chiquimula,oriente_seco,424,2016,3,22.44,31.3,73.8,0.1432,0.1531,0.214,21.01,oriente_seco
Chiquimula,oriente_seco,424,2016,4,23.61,21.1,69.4,0.117,0.1399,0.1805,22.33,oriente_seco
Chiquimula,oriente_seco,424,2016,5,24.15,101.2,71.5,0.1814,0.1836,0.1613,23.26,oriente_seco
Chiquimula,oriente_seco,424,2016,6,22.5,194.8,83.3,0.342,0.321,0.1936,22.33,oriente_seco
Chiquimula,oriente_seco,424,2016,7,21.91,188.3,84.4,0.3235,0.304,0.2313,21.81,oriente_seco
Chiquimula,oriente_seco,424,2016,8,22.16,233.8,84.7,0.3589,0.353,0.2817,21.72,oriente_seco
Chiquimula,oriente_seco,424,2016,9,21.78,377.1,86.0,0.3853,0.382,0.3451,21.4,oriente_seco
Chiquimula,oriente_seco,424,2016,10,20.89,31.3,85.4,0.2967,0.3137,0.3503,20.37,oriente_seco
Chiquimula,oriente_seco,424,2016,11,19.81,59.0,85.9,0.2551,0.2566,0.3007,19.36,oriente_seco
Chiquimula,oriente_seco,424,2016,12,19.95,65.0,85.5,0.2357,0.231,0.2684,19.48,oriente_seco
Chiquimula,oriente_seco,424,2017,1,19.0,21.5,77.9,0.1674,0.1972,0.2424,17.65,oriente_seco
Chiquimula,oriente_seco,424,2017,2,20.84,15.7,73.1,0.1272,0.1544,0.2118,19.32,oriente_seco
Chiquimula,oriente_seco,424,2017,3,20.3,34.9,74.4,0.1433,0.1421,0.186,19.29,oriente_seco
Chiquimula,oriente_seco,424,2017,4,23.44,23.0,64.7,0.1184,0.1383,0.1639,21.68,oriente_seco
Chiquimula,oriente_seco,424,2017,5,23.2,268.2,79.4,0.3025,0.2674,0.1629,22.74,oriente_seco
Chiquimula,oriente_seco,424,2017,6,22.45,340.4,85.4,0.3944,0.386,0.2826,22.13,oriente_seco
Chiquimula,oriente_seco,424,2017,7,21.54,114.2,87.7,0.3825,0.3799,0.3645,21.49,oriente_seco
Chiquimula,oriente_seco,424,2017,8,22.15,199.2,83.9,0.3789,0.3802,0.3655,21.41,oriente_seco
Chiquimula,oriente_seco,424,2017,9,22.32,320.5,85.3,0.3956,0.394,0.3678,21.82,oriente_seco
Chiquimula,oriente_seco,424,2017,10,20.82,150.0,88.9,0.3925,0.3943,0.3936,20.7,oriente_seco
Chiquimula,oriente_seco,424,2017,11,19.03,28.2,86.0,0.3015,0.3206,0.3507,18.48,oriente_seco
Chiquimula,oriente_seco,424,2017,12,18.43,23.4,84.6,0.2025,0.2394,0.3046,17.84,oriente_seco
Chiquimula,oriente_seco,424,2018,1,17.12,32.1,83.8,0.1695,0.1981,0.2694,16.55,oriente_seco
Chiquimula,oriente_seco,424,2018,2,19.57,37.9,81.8,0.1971,0.184,0.2465,19.0,oriente_seco
Chiquimula,oriente_seco,424,2018,3,21.11,21.0,74.2,0.1204,0.1515,0.2138,19.78,oriente_seco
Chiquimula,oriente_seco,424,2018,4,22.82,24.0,67.3,0.1269,0.1398,0.1841,21.18,oriente_seco
Chiquimula,oriente_seco,424,2018,5,23.51,122.6,71.8,0.1841,0.1473,0.1677,22.16,oriente_seco
Chiquimula,oriente_seco,424,2018,6,22.01,261.3,85.4,0.3784,0.3551,0.2282,21.81,oriente_seco
Chiquimula,oriente_seco,424,2018,7,21.77,67.8,82.4,0.2671,0.2698,0.271,21.35,oriente_seco
Chiquimula,oriente_seco,424,2018,8,21.74,176.6,84.0,0.3317,0.3004,0.2487,21.5,oriente_seco
Chiquimula,oriente_seco,424,2018,9,21.77,238.3,86.1,0.3832,0.3758,0.3081,21.49,oriente_seco
Chiquimula,oriente_seco,424,2018,10,21.0,289.3,88.6,0.3897,0.3895,0.3728,20.78,oriente_seco
Chiquimula,oriente_seco,424,2018,11,20.34,26.8,85.3,0.2808,0.3039,0.3481,19.71,oriente_seco
Chiquimula,oriente_seco,424,2018,12,19.09,15.5,78.8,0.1641,0.2212,0.2941,17.74,oriente_seco
Chiquimula,oriente_seco,424,2019,1,18.86,25.1,80.9,0.1457,0.1767,0.2532,18.15,oriente_seco
Chiquimula,oriente_seco,424,2019,2,21.1,24.3,73.9,0.1254,0.1528,0.2204,19.83,oriente_seco
Chiquimula,oriente_seco,424,2019,3,20.85,14.8,72.5,0.1149,0.1407,0.1902,19.27,oriente_seco
Chiquimula,oriente_seco,424,2019,4,22.91,42.3,67.7,0.1505,0.1453,0.1702,21.18,oriente_seco
Chiquimula,oriente_seco,424,2019,5,24.08,93.9,72.8,0.2284,0.1629,0.1588,23.02,oriente_seco
Chiquimula,oriente_seco,424,2019,6,23.28,134.2,80.4,0.3013,0.2552,0.1613,22.7,oriente_seco
Chiquimula,oriente_seco,424,2019,7,22.22,83.9,81.1,0.2679,0.2534,0.1691,21.84,oriente_seco
Chiquimula,oriente_seco,424,2019,8,22.8,153.8,80.2,0.2647,0.2485,0.1747,22.12,oriente_seco
Chiquimula,oriente_seco,424,2019,9,22.35,240.3,83.3,0.3436,0.324,0.2055,21.74,oriente_seco
Chiquimula,oriente_seco,424,2019,10,21.82,387.9,85.9,0.3885,0.3869,0.3207,21.41,oriente_seco
Chiquimula,oriente_seco,424,2019,11,20.13,27.7,85.6,0.3109,0.3304,0.3609,19.49,oriente_seco
Chiquimula,oriente_seco,424,2019,12,19.11,62.6,84.8,0.2468,0.2681,0.3055,18.33,oriente_seco
Chiquimula,oriente_seco,424,2020,1,19.41,41.9,82.2,0.2081,0.2264,0.2734,18.44,oriente_seco
Chiquimula,oriente_seco,424,2020,2,20.16,32.1,77.9,0.1463,0.1744,0.2377,19.19,oriente_seco
Chiquimula,oriente_seco,424,2020,3,21.24,14.3,73.2,0.1148,0.1461,0.2024,20.24,oriente_seco
Chiquimula,oriente_seco,424,2020,4,25.01,2.3,61.1,0.1147,0.1384,0.1699,22.88,oriente_seco
Chiquimula,oriente_seco,424,2020,5,23.45,521.5,76.7,0.2661,0.2631,0.1672,22.9,oriente_seco
Chiquimula,oriente_seco,424,2020,6,21.78,239.8,87.0,0.3731,0.3715,0.3332,21.66,oriente_seco
Chiquimula,oriente_seco,424,2020,7,21.76,176.1,86.1,0.3891,0.3895,0.3595,21.55,oriente_seco
Chiquimula,oriente_seco,424,2020,8,22.02,203.2,85.5,0.3924,0.3937,0.3772,21.45,oriente_seco
Chiquimula,oriente_seco,424,2020,9,22.02,271.4,85.1,0.4013,0.4053,0.3944,21.42,oriente_seco
Chiquimula,oriente_seco,424,2020,10,21.19,191.1,86.7,0.3908,0.3936,0.3917,20.73,oriente_seco
Chiquimula,oriente_seco,424,2020,11,19.88,412.6,90.6,0.3965,0.3998,0.4054,19.71,oriente_seco
Chiquimula,oriente_seco,424,2020,12,18.63,27.6,86.5,0.3147,0.3294,0.367,18.37,oriente_seco
Chiquimula,oriente_seco,424,2021,1,18.98,24.9,85.6,0.2306,0.2614,0.3186,18.33,oriente_seco
Chiquimula,oriente_seco,424,2021,2,19.63,20.5,74.7,0.1384,0.1955,0.277,17.99,oriente_seco
Chiquimula,oriente_seco,424,2021,3,20.76,23.6,72.4,0.1265,0.1591,0.2399,19.18,oriente_seco
Chiquimula,oriente_seco,424,2021,4,22.66,52.5,71.5,0.1599,0.1461,0.21,21.08,oriente_seco
